user,poi,times,lat,lon
19,2511,3,40.427045 ,-79.949606
19,12548,3,43.075721 ,-89.38207
19,4775,3,43.076277 ,-89.383534
19,8879,3,43.100661 ,-89.348365
19,279,4,35.220543 ,-80.944045
19,15504,4,35.223606 ,-80.944204
20,151,5,40.456746 ,-79.929448
20,10734,5,40.470500 ,-79.960548
20,10744,5,40.465771 ,-79.965002
20,9588,5,40.452314 ,-79.981808
20,69,4,40.442903 ,-80.002561
20,2508,5,40.428908 ,-79.987143
20,2608,5,40.484555 ,-79.918921
20,10948,5,40.446579 ,-80.003825
20,4639,5,40.440033 ,-79.955992
20,6808,4,40.444033 ,-79.997042
20,7898,4,40.445550 ,-80.011337
20,8170,5,40.451567 ,-79.982694
20,87,1,40.446477 ,-79.991674
20,2606,4,40.453431 ,-80.010473
20,10314,4,40.415471 ,-79.924143
20,7218,5,40.432273 ,-80.004158
20,7914,5,40.433155 ,-80.017204
20,10530,4,40.459530 ,-79.925543
20,2524,1,40.426784 ,-80.005652
20,4635,5,40.428876 ,-79.980169
20,24,5,40.457472 ,-79.910034
20,8269,3,40.441626 ,-80.007039
20,96,5,40.443041 ,-79.998694
20,6954,3,40.434308 ,-80.006251
20,129,5,40.462757 ,-79.950674
20,7822,4,40.462023 ,-79.949179
20,7782,4,40.427892 ,-79.965255
20,7354,4,40.407904 ,-79.915461
20,9527,4,40.453541 ,-79.982441
20,5316,5,40.447386 ,-80.005325
20,2520,4,40.430885 ,-80.006966
20,93,5,40.451937 ,-79.983129
20,2519,8,40.430564 ,-80.007244
20,68,4,40.443938 ,-80.000606
20,10350,4,40.449453 ,-79.98692
20,7122,3,40.433197 ,-80.003704
20,5174,3,40.428919 ,-79.984081
20,4576,2,40.459955 ,-79.930726
20,72,4,40.440287 ,-80.002585
20,12554,4,40.460043 ,-79.92522
20,73,5,40.451485 ,-79.983404
20,12878,3,40.459918 ,-79.925347
20,10469,4,40.466679 ,-79.964379
20,144,5,40.380192 ,-80.044459
20,7544,8,40.467090 ,-79.964443
20,11227,4,40.429959 ,-80.007322
20,13539,4,40.440716 ,-80.002579
20,4,4,40.409435 ,-79.915262
20,11198,4,40.443918 ,-80.001813
20,2477,2,40.462206 ,-79.964425
20,13533,5,40.441037 ,-80.002765
20,64,5,40.440177 ,-80.00214
20,5697,5,40.466170 ,-79.964878
20,9982,3,40.428768 ,-79.964499
20,67,1,40.444168 ,-79.994852
20,2600,5,40.433007 ,-80.004562
20,7382,4,40.469063 ,-79.96167
20,5548,4,40.428536 ,-79.971185
20,5003,2,40.442277 ,-79.956657
20,12354,4,40.443791 ,-79.997166
20,7104,4,40.459885 ,-79.92445
20,6969,5,40.460034 ,-79.924344
20,2539,4,40.441245 ,-79.956602
20,8,3,40.408983 ,-79.914848
20,7302,4,40.445796 ,-80.018005
20,88,10,40.443125 ,-80.001565
20,11893,3,40.458506 ,-79.973725
20,10430,2,40.428585 ,-79.986626
20,4575,4,40.387585 ,-79.863623
20,5446,4,40.435556 ,-79.923256
20,11211,3,40.428130 ,-79.971799
20,10250,3,40.442841 ,-79.998933
20,4578,2,40.451346 ,-79.983244
20,5244,5,40.446001 ,-79.9935
20,12905,4,40.445691 ,-79.948987
20,2581,4,40.433383 ,-80.003695
20,12915,4,40.453845 ,-79.980478
20,11190,2,40.427722 ,-79.968631
20,2592,3,40.456823 ,-79.966497
20,5274,5,40.441188 ,-79.998833
20,4809,5,40.444196 ,-79.953445
20,5204,3,40.444444 ,-79.996451
20,2585,4,40.440591 ,-79.996589
20,6804,3,40.444171 ,-79.996365
20,4999,3,40.467072 ,-79.964125
20,8895,3,40.455252 ,-79.943585
20,9873,2,40.427906 ,-79.965255
20,14028,5,40.432571 ,-79.893652
20,13863,4,40.445778 ,-79.996316
20,12784,4,40.463947 ,-79.93161
20,12601,4,40.456360 ,-79.915095
20,8031,3,40.443611 ,-79.998044
20,7154,4,40.445555 ,-79.948686
20,9703,4,40.464778 ,-79.93342
20,11130,4,40.440997 ,-80.002219
20,13622,1,40.445819 ,-80.010855
20,13354,5,40.446186 ,-80.012067
20,13902,10,40.479674 ,-79.955213
20,14059,3,40.460792 ,-79.922713
20,7178,5,40.432113 ,-79.893269
20,12310,5,40.427431 ,-79.966975
20,5059,4,40.442799 ,-80.002503
20,9211,4,40.459621 ,-79.925603
20,14168,3,40.442035 ,-80.002556
20,2601,4,40.439226 ,-80.001725
20,14006,4,40.454154 ,-79.982216
20,2507,3,40.428953 ,-79.984282
20,13701,4,40.451576 ,-79.932843
20,8129,3,40.407061 ,-79.918974
20,8202,1,40.448415 ,-80.00395
20,10459,2,40.439780 ,-80.001441
20,12970,2,40.452030 ,-79.982541
20,11228,5,40.442683 ,-80.00183
20,14190,5,40.428989 ,-79.980749
20,12571,3,40.439553 ,-80.001745
20,11218,1,40.438565 ,-80.002709
20,11191,5,40.451049 ,-79.93333
20,12411,5,40.464971 ,-79.961066
20,63,3,40.390697 ,-80.070806
20,14247,3,40.458283 ,-79.925318
20,12348,2,40.446324 ,-80.007645
20,9,7,40.411149 ,-79.908469
20,5506,5,40.450030 ,-79.913892
20,11968,3,40.445974 ,-80.010851
20,14337,3,40.440995 ,-80.002186
20,10272,4,40.450837 ,-79.983908
20,50,5,40.452702 ,-80.006658
20,4950,5,40.434156 ,-79.923207
20,7340,3,40.443082 ,-80.001
20,7,2,40.409435 ,-79.915262
20,13878,4,40.452179 ,-79.982793
20,13474,10,40.396889 ,-80.035751
20,13827,5,40.407708 ,-79.910194
20,8941,4,40.424563 ,-79.964489
20,178,4,40.450824 ,-79.933464
20,10867,4,40.456856 ,-79.936432
20,9352,5,40.426003 ,-79.96665
20,8293,4,40.463376 ,-79.952488
20,9502,4,40.472149 ,-79.95953
20,13218,4,40.439901 ,-80.000482
20,12338,4,40.465811 ,-79.965251
20,4962,2,40.452106 ,-79.981965
20,6991,3,40.428067 ,-79.96666
20,2479,5,40.428426 ,-79.979431
20,8956,3,40.453320 ,-79.94724
20,7495,5,40.457865 ,-79.92548
20,14077,4,40.452378 ,-80.004578
20,14364,4,40.429882 ,-80.007102
20,149,2,40.451347 ,-79.932768
20,47,3,40.456609 ,-80.001505
20,13281,4,40.472444 ,-79.963129
20,11213,4,40.441185 ,-80.002694
20,14461,5,40.442777 ,-79.953151
20,5132,4,40.439248 ,-79.947347
20,8942,9,40.427221 ,-79.987359
20,175,4,40.451636 ,-79.933392
20,10532,2,40.427864 ,-79.964244
20,13379,8,40.489141 ,-79.893087
20,32,2,40.458510 ,-79.92883
20,14650,2,40.440839 ,-80.001969
20,12693,4,40.440774 ,-80.004143
20,14456,4,40.378300 ,-79.9909
20,8112,2,40.462924 ,-79.950817
20,2500,4,40.426803 ,-79.968973
20,2474,3,40.474513 ,-79.957895
20,2509,3,40.440277 ,-80.080827
20,7556,3,40.463029 ,-79.951582
20,4582,3,40.450111 ,-79.985875
20,13971,4,40.441230 ,-80.001187
20,12135,3,40.441487 ,-80.001673
20,14653,5,40.482690 ,-79.95116
20,13416,5,40.466489 ,-79.964805
20,8706,3,40.455696 ,-79.930883
20,7360,5,40.450371 ,-79.914467
20,86,6,40.450111 ,-79.985875
20,14594,3,40.428278 ,-79.965731
20,11206,4,40.460423 ,-79.919386
20,12531,5,40.466611 ,-79.964243
20,43,3,40.453133 ,-80.001367
20,13900,3,40.457710 ,-79.925287
20,13832,14,40.443144 ,-80.001104
20,12286,5,40.407265 ,-79.910165
20,5142,4,40.459320 ,-79.919044
20,13142,2,40.428878 ,-79.979321
20,25,4,40.474888 ,-79.918866
20,13400,4,40.476176 ,-79.920524
20,7151,4,40.440719 ,-80.000039
20,11203,5,40.437490 ,-79.922834
20,2602,4,40.453477 ,-79.982257
20,6973,5,36.110066 ,-115.172501
20,5081,5,36.108713 ,-115.173192
20,8235,5,40.459917 ,-79.924723
20,6759,2,36.110066 ,-115.172501
20,13268,2,36.109913 ,-115.176316
20,7901,3,36.127174 ,-115.172503
20,13581,4,40.465676 ,-79.95558
20,15041,5,40.429055 ,-79.983139
20,171,3,40.451201 ,-79.934585
20,14939,2,40.441134 ,-80.002611
20,7664,5,40.437860 ,-79.920197
20,9673,5,40.432671 ,-79.923474
20,14879,4,40.454702 ,-79.946417
20,15029,4,40.470782 ,-79.96025
20,2533,3,40.441741 ,-79.957456
20,11963,4,40.457016 ,-80.014781
20,74,1,40.450589 ,-79.984283
20,11156,2,40.428280 ,-79.976013
20,9444,5,40.451753 ,-79.983015
20,3894,4,36.086338 ,-115.15112
20,8156,5,40.428197 ,-79.972693
20,10451,3,40.475877 ,-79.91957
20,166,4,40.453359 ,-79.931454
20,13570,7,40.429001 ,-79.9828
20,41,5,40.411508 ,-79.955886
20,98,5,40.451201 ,-79.983407
20,10330,5,40.459956 ,-79.92427
20,154,5,40.457103 ,-79.929634
20,9712,3,40.427409 ,-79.969064
20,2496,4,40.428184 ,-79.974325
20,12444,5,40.473130 ,-79.958894
20,2505,4,40.426575 ,-79.980984
20,84,5,40.439721 ,-80.001374
20,15310,4,40.441796 ,-80.002351
20,13488,3,40.456393 ,-79.930539
20,44,5,40.455157 ,-79.999728
20,15192,5,40.440478 ,-80.001784
20,2492,4,40.428001 ,-79.972244
20,15104,5,40.454384 ,-79.981477
20,2607,5,40.435886 ,-80.008487
20,10221,2,36.107406 ,-115.17698
20,9789,4,36.107621 ,-115.17704
20,10527,3,40.478939 ,-79.955477
20,14406,4,40.465725 ,-79.95432
20,11233,4,40.394595 ,-80.021685
20,6721,2,40.428918 ,-79.986074
20,12104,4,40.393459 ,-80.020136
20,15325,4,40.440764 ,-79.958104
20,10490,3,40.447182 ,-80.021138
20,11240,4,40.443800 ,-80.002333
20,11231,4,40.453185 ,-80.001039
20,10614,4,40.480552 ,-79.972303
20,2486,3,40.428649 ,-79.984036
20,1,2,40.408142 ,-80.085174
20,7070,4,40.446587 ,-79.902277
20,15228,4,40.450952 ,-79.933592
20,10002,3,40.439032 ,-79.99947
20,15062,3,40.441166 ,-80.002291
20,15509,4,40.451361 ,-79.933598
20,15495,5,40.451921 ,-79.982807
20,56,4,40.389733 ,-80.04091
20,10876,2,40.458540 ,-79.929681
20,2614,2,40.433911 ,-80.005324
20,13069,2,40.404139 ,-80.030575
20,14630,8,40.405401 ,-80.030123
20,42,5,40.421613 ,-79.993429
20,2599,4,40.457182 ,-79.991475
20,15372,4,40.453496 ,-79.982282
20,5199,4,40.465649 ,-79.954742
20,15737,3,40.457747 ,-79.925494
20,14881,7,40.462957 ,-79.924058
20,15117,4,40.389900 ,-80.040662
20,136,4,40.462549 ,-79.94976
20,10480,2,40.427455 ,-79.969123
20,29,4,40.460505 ,-79.92534
20,7349,4,40.428807 ,-79.977039
20,4583,3,40.444810 ,-79.948434
20,9687,4,40.462513 ,-79.950005
20,7128,4,40.427503 ,-79.982282
20,2495,4,40.428930 ,-79.986605
20,13513,5,40.457335 ,-79.975468
20,15878,4,40.428216 ,-79.975832
20,15464,3,40.441031 ,-80.002945
20,6993,3,40.440659 ,-79.994004
20,14858,4,40.395320 ,-80.034622
20,15043,5,40.472873 ,-79.963886
20,12084,4,40.396898 ,-80.035919
20,101,4,40.450210 ,-79.98572
20,7002,14,40.451695 ,-79.984444
20,2483,7,40.429028 ,-79.982225
20,13324,10,40.440092 ,-80.002446
20,9386,8,40.452144 ,-80.016232
20,15942,5,40.427849 ,-79.969299
20,4581,10,40.451655 ,-79.984218
20,11131,4,40.381418 ,-80.04418
20,15950,5,40.449975 ,-79.950737
20,10873,4,40.408905 ,-79.915605
20,13976,7,40.439586 ,-79.897516
20,16095,4,40.467054 ,-79.96398
20,15636,4,40.460839 ,-79.947761
20,15612,2,40.451091 ,-79.935079
20,15316,4,40.461324 ,-79.948846
20,133,3,40.462554 ,-79.950173
20,2,3,40.407090 ,-79.916958
20,6832,4,40.460212 ,-79.925355
20,6884,9,40.452029 ,-79.983565
20,15837,5,40.426888 ,-79.967468
20,9416,5,40.386132 ,-80.043715
20,14474,1,36.124423 ,-115.146372
20,15951,3,40.437889 ,-79.921555
20,52,4,40.399676 ,-80.043413
20,2552,4,40.437824 ,-79.92006
20,16230,4,40.443036 ,-79.998621
20,5266,4,40.427085 ,-79.973273
20,16051,7,40.443940 ,-79.998232
20,8111,9,40.464397 ,-79.966333
20,10375,14,40.464530 ,-79.966074
20,147,4,40.382156 ,-80.044127
21,22,4,40.450249 ,-79.9145
21,2497,3,40.429361 ,-79.981774
21,2520,3,40.430885 ,-80.006966
21,57,3,40.396012 ,-80.034727
21,8128,4,40.406818 ,-79.916986
21,9657,2,40.393709 ,-80.046732
21,1,4,40.408142 ,-80.085174
21,53,3,40.388562 ,-80.04939
21,11131,4,40.381418 ,-80.04418
21,13218,5,40.439901 ,-80.000482
21,33,4,40.458138 ,-79.924797
21,14650,3,40.440839 ,-80.001969
21,8,3,40.408983 ,-79.914848
21,14337,3,40.440995 ,-80.002186
21,10873,3,40.408905 ,-79.915605
21,13281,4,40.472444 ,-79.963129
21,4634,3,40.428215 ,-79.973327
21,145,4,40.381812 ,-80.044491
21,68,3,40.443938 ,-80.000606
21,13474,4,40.396889 ,-80.035751
21,15045,4,40.445901 ,-80.011255
21,14424,4,40.351982 ,-80.050826
21,5266,3,40.427085 ,-79.973273
21,14679,3,40.452494 ,-79.981552
21,13832,3,40.443144 ,-80.001104
21,4999,4,40.467072 ,-79.964125
21,14239,4,40.388821 ,-80.04984
21,47,3,40.456609 ,-80.001505
21,15772,3,40.361802 ,-80.070182
21,14406,4,40.465725 ,-79.95432
21,11201,4,40.377450 ,-80.040797
21,15942,5,40.427849 ,-79.969299
21,14112,4,40.490191 ,-79.904442
21,12116,3,40.475437 ,-79.919706
21,11221,3,40.357799 ,-80.001092
21,5265,3,40.360617 ,-80.029103
21,121,5,40.461860 ,-79.948546
21,5204,5,40.444444 ,-79.996451
21,144,4,40.380192 ,-80.044459
21,16750,3,40.354498 ,-80.049297
21,13827,4,40.407708 ,-79.910194
21,134,3,40.462632 ,-79.950246
21,4578,5,40.451346 ,-79.983244
21,14418,5,40.488335 ,-79.882838
21,2595,4,40.359609 ,-80.002441
21,16497,4,40.434352 ,-80.00531
21,14968,5,40.380726 ,-80.044831
21,11220,3,40.367905 ,-80.036628
21,129,2,40.462757 ,-79.950674
21,10475,4,40.368716 ,-80.034629
21,5506,3,40.450030 ,-79.913892
21,2514,4,40.351396 ,-80.026019
21,42,4,40.421613 ,-79.993429
21,15170,3,40.380945 ,-80.044733
21,2495,4,40.428930 ,-79.986605
21,16379,3,40.470578 ,-79.960043
21,2508,4,40.428908 ,-79.987143
21,13283,4,40.455525 ,-79.978064
21,69,3,40.442903 ,-80.002561
21,10867,5,40.456856 ,-79.936432
22,15029,4,40.470782 ,-79.96025
22,1,2,40.408142 ,-80.085174
22,15610,4,40.451221 ,-79.951592
22,5031,4,40.438257 ,-79.921873
22,2561,4,40.433884 ,-79.923134
22,2532,2,40.445144 ,-79.949084
22,16307,5,40.438140 ,-79.920101
22,16975,5,40.438345 ,-79.921365
22,7340,4,40.443082 ,-80.001
22,129,5,40.462757 ,-79.950674
22,10820,2,40.432199 ,-79.893721
22,2600,5,40.433007 ,-80.004562
22,11240,3,40.443800 ,-80.002333
22,18,4,40.408878 ,-79.918089
22,2559,2,40.437905 ,-79.919485
22,2477,3,40.462206 ,-79.964425
22,17775,2,40.407152 ,-79.917764
22,17768,5,40.439610 ,-79.897575
22,16046,4,40.433185 ,-79.923263
22,2496,2,40.428184 ,-79.974325
22,44,4,40.455157 ,-79.999728
22,17097,5,40.443949 ,-79.996437
22,17168,4,40.444431 ,-79.995609
22,6896,2,40.433460 ,-79.922885
22,15313,2,40.433106 ,-79.922757
22,144,5,40.380192 ,-80.044459
22,12878,4,40.459918 ,-79.925347
22,13936,5,40.437557 ,-79.92282
22,13901,2,40.432782 ,-79.89381
22,7073,2,40.437765 ,-79.919677
22,17714,4,40.427381 ,-79.965215
22,6989,5,40.437829 ,-79.921073
22,13832,4,40.443144 ,-80.001104
22,15406,4,40.419453 ,-79.850259
22,12970,3,40.452030 ,-79.982541
23,6806,2,40.443869 ,-79.995512
23,10926,1,40.450502 ,-79.935149
23,7002,5,40.451695 ,-79.984444
23,6867,4,40.441904 ,-79.957142
23,33,4,40.458138 ,-79.924797
23,153,3,40.457103 ,-79.929634
23,4999,4,40.467072 ,-79.964125
23,9588,5,40.452314 ,-79.981808
23,5506,4,40.450030 ,-79.913892
23,10330,2,40.459956 ,-79.92427
23,12878,3,40.459918 ,-79.925347
23,2573,2,40.432891 ,-79.923244
23,10867,3,40.456856 ,-79.936432
23,171,4,40.451201 ,-79.934585
23,7151,2,40.440719 ,-80.000039
23,2522,3,40.439059 ,-80.021242
23,13193,4,40.440657 ,-80.001993
23,12135,3,40.441487 ,-80.001673
23,7408,4,40.455713 ,-79.931118
23,14168,3,40.442035 ,-80.002556
23,96,4,40.443041 ,-79.998694
23,9211,3,40.459621 ,-79.925603
23,13400,4,40.476176 ,-79.920524
23,9386,4,40.452144 ,-80.016232
23,11190,3,40.427722 ,-79.968631
23,10490,3,40.447182 ,-80.021138
23,30,3,40.465180 ,-79.922061
23,172,3,40.451723 ,-79.932833
23,10876,4,40.458540 ,-79.929681
23,8235,2,40.459917 ,-79.924723
23,13354,4,40.446186 ,-80.012067
23,5204,4,40.444444 ,-79.996451
23,11191,4,40.451049 ,-79.93333
23,4584,3,40.450737 ,-79.934117
23,8706,2,40.455696 ,-79.930883
23,5142,4,40.459320 ,-79.919044
23,7544,3,40.467090 ,-79.964443
23,13488,4,40.456393 ,-79.930539
23,14566,4,40.450878 ,-79.984233
23,14679,4,40.452494 ,-79.981552
23,12554,5,40.460043 ,-79.92522
23,7957,2,40.429001 ,-79.979997
23,4635,3,40.428876 ,-79.980169
23,154,2,40.457103 ,-79.929634
23,8128,3,40.406818 ,-79.916986
23,8129,3,40.407061 ,-79.918974
23,102,3,40.448463 ,-79.989409
23,6808,4,40.444033 ,-79.997042
23,12354,1,40.443791 ,-79.997166
23,4826,2,40.450824 ,-79.933464
23,32,3,40.458510 ,-79.92883
23,169,3,40.451477 ,-79.932306
23,129,2,40.462757 ,-79.950674
24,143,5,40.379654 ,-80.044864
24,146,5,40.379825 ,-80.04461
24,2483,4,40.429028 ,-79.982225
24,2581,5,40.433383 ,-80.003695
24,13142,4,40.428878 ,-79.979321
24,4809,5,40.444196 ,-79.953445
24,13832,3,40.443144 ,-80.001104
24,15878,4,40.428216 ,-79.975832
24,2522,5,40.439059 ,-80.021242
24,1,5,40.408142 ,-80.085174
24,10530,4,40.459530 ,-79.925543
24,11220,3,40.367905 ,-80.036628
24,5563,5,40.428411 ,-79.965348
24,5059,3,40.442799 ,-80.002503
25,16931,4,40.443599 ,-80.000345
25,14925,2,40.409824 ,-80.085335
25,1,1,40.408142 ,-80.085174
25,15447,4,40.454048 ,-79.981438
25,15843,4,40.455880 ,-80.006529
25,16096,10,40.429843 ,-80.007356
25,2559,3,40.437905 ,-79.919485
25,17927,1,40.451369 ,-79.93418
25,13701,4,40.451576 ,-79.932843
25,19,3,40.468872 ,-80.059979
25,14239,5,40.388821 ,-80.04984
25,5506,4,40.450030 ,-79.913892
25,17775,5,40.407152 ,-79.917764
25,12531,2,40.466611 ,-79.964243
25,9211,3,40.459621 ,-79.925603
25,9729,3,40.432386 ,-80.015066
25,13827,5,40.407708 ,-79.910194
25,4640,2,40.445178 ,-79.948507
25,7687,5,40.429128 ,-79.981899
25,10469,3,40.466679 ,-79.964379
25,53,5,40.388562 ,-80.04939
25,18578,5,40.469950 ,-79.961078
25,18591,4,40.440124 ,-80.000935
25,10300,1,40.370574 ,-79.982416
25,7495,5,40.457865 ,-79.92548
25,18300,3,40.451201 ,-79.934585
25,5266,5,40.427085 ,-79.973273
25,16656,4,40.451685 ,-79.983324
25,14461,4,40.442777 ,-79.953151
25,13832,2,40.443144 ,-80.001104
25,16679,2,40.434190 ,-79.923011
25,15062,2,40.441166 ,-80.002291
25,13581,4,40.465676 ,-79.95558
25,14337,2,40.440995 ,-80.002186
25,15117,1,40.389900 ,-80.040662
25,6884,5,40.452029 ,-79.983565
26,16046,5,40.433185 ,-79.923263
26,13733,5,40.435821 ,-79.923166
26,10568,3,40.407956 ,-79.91165
26,15313,3,40.433106 ,-79.922757
26,10098,5,40.431809 ,-79.923233
26,2577,4,40.436255 ,-79.922714
26,13466,5,40.437729 ,-79.922735
26,12464,5,40.438088 ,-79.92192
26,7002,5,40.451695 ,-79.984444
26,9588,5,40.452314 ,-79.981808
26,16679,4,40.434190 ,-79.923011
26,16307,4,40.438140 ,-79.920101
26,15737,5,40.457747 ,-79.925494
26,1,3,40.408142 ,-80.085174
26,16212,4,40.449077 ,-79.987519
26,13281,5,40.472444 ,-79.963129
26,4999,4,40.467072 ,-79.964125
26,7544,4,40.467090 ,-79.964443
26,86,4,40.450111 ,-79.985875
26,10744,4,40.465771 ,-79.965002
26,2559,4,40.437905 ,-79.919485
26,7300,4,40.451649 ,-79.983172
26,73,4,40.451485 ,-79.983404
26,2569,4,40.433245 ,-79.923256
26,2573,4,40.432891 ,-79.923244
26,12444,5,40.473130 ,-79.958894
26,17096,4,40.465664 ,-79.955744
26,5446,3,40.435556 ,-79.923256
27,10272,5,40.450837 ,-79.983908
27,13878,5,40.452179 ,-79.982793
27,15528,5,40.404099 ,-79.870272
27,15975,5,40.442900 ,-80.000097
27,11219,3,40.440453 ,-80.002013
27,15041,3,40.429055 ,-79.983139
27,10820,4,40.432199 ,-79.893721
27,97,3,40.443623 ,-79.996329
27,2584,2,40.443743 ,-79.995877
27,17177,5,40.407329 ,-79.909867
27,2601,2,40.439226 ,-80.001725
27,14473,5,40.461954 ,-79.950165
27,10568,5,40.407956 ,-79.91165
27,90,3,40.442141 ,-79.996955
27,16918,4,40.441083 ,-80.001339
27,18538,4,40.406339 ,-79.909714
27,13622,3,40.445819 ,-80.010855
27,17068,4,40.438955 ,-79.999332
27,13354,5,40.446186 ,-80.012067
27,16051,5,40.443940 ,-79.998232
27,11968,4,40.445974 ,-80.010851
27,9,4,40.411149 ,-79.908469
27,2574,4,40.437865 ,-79.922671
27,11130,3,40.440997 ,-80.002219
27,17586,3,40.427459 ,-79.969291
27,18156,4,40.442422 ,-79.997323
27,16931,5,40.443599 ,-80.000345
27,10873,4,40.408905 ,-79.915605
27,69,4,40.442903 ,-80.002561
27,17097,4,40.443949 ,-79.996437
27,1,4,40.408142 ,-80.085174
27,17775,4,40.407152 ,-79.917764
27,156,5,40.455954 ,-79.931338
27,9423,3,40.408932 ,-79.915652
27,12286,4,40.407265 ,-79.910165
27,2500,3,40.426803 ,-79.968973
27,4643,4,40.437104 ,-79.996495
27,16212,4,40.449077 ,-79.987519
27,2604,4,40.452094 ,-80.016451
27,16591,4,40.448025 ,-80.00413
27,87,4,40.446477 ,-79.991674
27,2533,5,40.441741 ,-79.957456
27,14077,4,40.452378 ,-80.004578
27,5142,4,40.459320 ,-79.919044
27,12571,4,40.439553 ,-80.001745
27,10490,2,40.447182 ,-80.021138
27,13218,2,40.439901 ,-80.000482
27,10963,5,40.424909 ,-79.977733
27,76,3,40.443207 ,-80.002129
27,15192,7,40.440478 ,-80.001784
27,9303,3,40.446124 ,-79.992252
27,8238,5,40.432870 ,-79.903958
27,59,5,40.432021 ,-79.893834
27,17818,4,40.441062 ,-80.002126
27,15495,5,40.451921 ,-79.982807
27,6806,4,40.443869 ,-79.995512
27,7300,4,40.451649 ,-79.983172
27,5204,4,40.444444 ,-79.996451
28,2511,5,40.427045 ,-79.949606
28,15798,5,40.452098 ,-80.016762
28,1,4,40.408142 ,-80.085174
28,13379,9,40.489141 ,-79.893087
28,69,4,40.442903 ,-80.002561
28,2515,5,40.481393 ,-79.974185
28,17097,7,40.443949 ,-79.996437
28,13701,5,40.451576 ,-79.932843
29,37,3,40.449616 ,-79.898856
29,127,3,40.456390 ,-79.941311
29,15447,3,40.454048 ,-79.981438
29,2501,1,40.428426 ,-79.979538
29,16975,4,40.438345 ,-79.921365
29,115,5,40.460802 ,-79.947906
29,6895,4,40.435656 ,-80.065878
30,9309,5,40.455607 ,-80.013255
30,1,5,40.408142 ,-80.085174
30,8202,3,40.448415 ,-80.00395
30,44,5,40.455157 ,-79.999728
30,16438,4,40.442324 ,-80.001985
30,16591,3,40.448025 ,-80.00413
30,5059,3,40.442799 ,-80.002503
30,9873,2,40.427906 ,-79.965255
31,5274,4,40.441188 ,-79.998833
31,10375,4,40.464530 ,-79.966074
31,13400,5,40.476176 ,-79.920524
31,171,4,40.451201 ,-79.934585
31,8031,5,40.443611 ,-79.998044
31,7544,3,40.467090 ,-79.964443
31,12878,3,40.459918 ,-79.925347
31,12693,3,40.440774 ,-80.004143
31,13900,3,40.457710 ,-79.925287
31,129,3,40.462757 ,-79.950674
31,13324,3,40.440092 ,-80.002446
31,5204,5,40.444444 ,-79.996451
31,13283,4,40.455525 ,-79.978064
31,6832,4,40.460212 ,-79.925355
31,26,2,40.458390 ,-79.925515
31,14247,4,40.458283 ,-79.925318
31,13832,5,40.443144 ,-80.001104
31,2599,3,40.457182 ,-79.991475
31,8280,4,40.443400 ,-80.002498
31,7178,4,40.432113 ,-79.893269
31,12286,4,40.407265 ,-79.910165
31,10451,4,40.475877 ,-79.91957
31,12964,3,40.457477 ,-79.928953
31,144,5,40.380192 ,-80.044459
31,10330,4,40.459956 ,-79.92427
31,15113,4,33.434879 ,-111.999092
31,14330,3,40.464450 ,-79.932571
31,9211,4,40.459621 ,-79.925603
31,4581,4,40.451655 ,-79.984218
31,2550,3,40.489098 ,-79.900722
31,11120,2,36.128561 ,-115.17113
31,10221,3,36.107406 ,-115.17698
31,4633,4,36.125951 ,-115.171051
31,12830,4,36.108808 ,-115.173583
31,11815,4,36.107676 ,-115.175062
31,4138,2,36.103000 ,-115.173516
31,5059,3,40.442799 ,-80.002503
31,14605,5,40.454426 ,-80.001073
31,12116,4,40.475437 ,-79.919706
31,4625,4,36.143345 ,-115.142893
31,4772,5,36.113160 ,-115.176409
31,13902,2,40.479674 ,-79.955213
31,14968,4,40.380726 ,-80.044831
31,11491,5,40.381079 ,-80.044593
31,14348,2,40.451182 ,-79.934465
31,2511,4,40.427045 ,-79.949606
31,2607,3,40.435886 ,-80.008487
31,14774,4,40.475707 ,-79.920425
31,154,4,40.457103 ,-79.929634
31,4578,4,40.451346 ,-79.983244
31,22,4,40.450249 ,-79.9145
31,12135,4,40.441487 ,-80.001673
31,14461,5,40.442777 ,-79.953151
31,11214,4,40.440783 ,-79.999668
31,15505,4,40.482456 ,-79.951507
31,6876,4,40.450356 ,-79.950848
31,9687,5,40.462513 ,-79.950005
31,15062,5,40.441166 ,-80.002291
31,14653,5,40.482690 ,-79.95116
31,12354,3,40.443791 ,-79.997166
31,9386,4,40.452144 ,-80.016232
31,2516,5,40.481283 ,-79.974879
31,4639,3,40.440033 ,-79.955992
31,12720,4,40.491203 ,-80.047478
31,13281,5,40.472444 ,-79.963129
31,14028,5,40.432571 ,-79.893652
31,8767,5,40.465073 ,-79.942513
31,14337,3,40.440995 ,-80.002186
31,2552,5,40.437824 ,-79.92006
31,11906,2,36.124061 ,-115.167872
31,4789,5,36.103453 ,-115.170905
31,6641,4,36.103087 ,-115.17352
31,4786,4,36.112526 ,-115.171351
31,15104,5,40.454384 ,-79.981477
31,13466,5,40.437729 ,-79.922735
31,9588,5,40.452314 ,-79.981808
31,5728,3,40.380112 ,-80.044515
31,11131,4,40.381418 ,-80.04418
31,13701,3,40.451576 ,-79.932843
31,3527,4,33.539463 ,-111.924162
31,10626,4,40.452112 ,-79.984164
31,15447,2,40.454048 ,-79.981438
31,14284,4,40.438146 ,-79.922385
31,15029,4,40.470782 ,-79.96025
