一千零一次人生_8387,http://www.dianping.com/member/855624914,30,口味：3.0 环境：4.0 服务：3.0 性价比：3.0,,2019-10-20 19:41,之前来杭州有机会都会来吃，印象很好。这次真的非常失望！-红糖年糕的年糕切得像火腿肉，还是那种一会儿很厚一会儿薄的懒人火腿肉。-辣椒雪菜炒比目鱼的菜名应该改成辣椒炒粘了雪菜的比目鱼。（上一次吃辣椒和雪菜的比例是正常的）    -牛小肋是冷的，面皮也是冷的。真的是冷得特别有嚼劲呢！-服务员也是爱理不理，很不友好。	
独立磁娃娃,http://www.dianping.com/member/35836202,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2019-10-16 21:57,也是从点评上找到青芝坞，吃个民宿和吃饭相集合的地方，来过后自觉一般。没什么特色。「招牌鲜卤凤爪」「西湖雪媚娘」「盐焗手抓羊棒骨」「嫩豌豆」点的不多，凤爪偏甜味，还算酥熟。雪媚娘还可以、很不错的甜点，里面不腻。手棒骨味道可以，孜然味十足。豌豆很嫩，孩子可以吃。	
糖糖宝99,http://www.dianping.com/member/50816468,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,,2019-10-16 21:20,整体还可以，不过个人觉得没有特别吸引人的吃食，不太值得特意来，排队耗时太久了，路过的话还可以。牛肉奶香味的，一般般。卤鸭还不错，值得吃。龙井虾仁就不要点了，很一般。臭豆腐还可以，非油炸。片儿川汤喝完了，还可以。煲仔饭倒是不错。鸡爪子太淡了	
幺幺和五百万,http://www.dianping.com/member/19702453,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,,2019-10-15 23:44,来杭州旅游，这三家餐厅总有一家能满足你的需求！店铺一觀芷隐轩地址：光复路与惠民路交叉yssqj29号推荐理由：古色古香的创意餐厅，非常有格调！菜品非常精致，味道也营业！非常不错的一家餐厅！推荐菜品：百香果燕窝布丁店铺二朴墅·传承杭帮菜(青芝坞店)地址：玉古路61号(近玉古路与青芝坞路交叉yssqj)推荐理由：朴墅的环境非常雅致，窗外望出去就是湖光山色，让人心旷神怡！菜品性价比很高，味道也不错！推荐菜品：陈皮卤鸭店铺三川味观·毛肚火锅(西湖文化广场店)地址：中山北路588号(近西湖文化广场)推荐理由：除了火锅，川味观也有点菜的呀！而且菜品也蛮多的，仿佛一家川菜馆。菜品也不是全是辣的，有点杭帮菜的味道！推荐菜品：酱油蒸芋艿这三家餐厅，推荐给你爱吃的你！	
VPN造型胡胡,http://www.dianping.com/member/809767301,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0 人均：117元,喜欢的菜： 西湖牛肉羹 嫩豌豆 海鲜小拼 清水大闸蟹（只） 葱爆肥肝,2019-10-15 22:35,四个字杭帮菜原汁源味值得推荐！	
独立年级,http://www.dianping.com/member/1756310260,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2019-10-15 22:10,我记得大学时是宿舍女生只要一不高兴，大家都会异yssqj同声：你想吃啥？终于到了打牙祭的开心一夜了吼吼吃完再减来这家店吃饭，就是一种享受吧，这家店店的装修风格使得气氛特别适合吃饭，特别是特别有食欲哦。环境好，料理标准高，值得推荐，好吃不贵。同等价格当然选择他家，真的美味可yssqj，不信来吃一次就知道了。相信我，吃了他们家你一定会把最后一yssqj也放进嘴里所谓佳肴，非大众上用户推荐的必点菜莫属。很久没有吃到这么正宗的家乡菜了，以后还会再来。	
dpuser_74366116907,http://www.dianping.com/member/175741030,50,口味：5.0 环境：5.0 服务：5.0 性价比：4.0 人均：90元,喜欢的菜： 芝士焗南瓜,2019-10-14 18:18,环境不错，口味偏甜，量挺多，环境不错。	
匿名用户,匿名用户,40,口味：4.0 环境：5.0 服务：4.0 性价比：5.0 人均：77元,喜欢的菜： 西湖雪媚娘,2019-10-13 23:49,今天室友生日过去吃饭，晚上六点过去，等了半个小时，人很多，四个人点了九个菜，点的偏多了。yssqj味：「西湖雪媚娘」这个甜品是真的好吃，里面有奶油芒果，yssqj感很好；「招牌鲜卤凤爪」凤爪味道很鲜；「糖醋里脊」和「棠菜焗小排」味道都比较地道；「东洋手撕豆腐」个人感觉比较淡，里面的虾也很淡；「腊味煲仔饭」分量比较足，点了这个其实就不需要再点米饭了环境：挺优雅的性价比：人均75还吃的很饱，还是很高的。	
芝麻七七,http://www.dianping.com/member/22001978,40,口味：4.0 环境：4.0 服务：5.0 性价比：4.0 人均：80元,,2019-10-13 21:56,住在青芝坞，不知道吃什么的时候看到这家店，看评论才知道这是网红餐厅。18点到在排位，等了大概20分钟~菜品来说，推荐「芝士焗南瓜」「西湖雪媚娘」「豉油虾」以及这个白菜蒸肉？忘名字了，最最好的是菜都不是很甜，很满意。[环境]还行，人太多了，没坐到窗边，厅堂还是宽敞且大。[服务]服务态度非常好，中途收了几次盘子，而且周到有礼。	
gp188,http://www.dianping.com/member/22013150,30,口味：3.0 环境：3.0 服务：3.0 性价比：3.0 人均：0元,,2019-10-12 22:53,来杭州旅游浙大的小姐姐推荐来的环境还不错味道一般般	
周英駿,http://www.dianping.com/member/837709432,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0 人均：80元,喜欢的菜： 芝士焗南瓜 西湖牛肉羹 扇贝 抹茶布丁,2019-10-10 23:54,第二次来这里了，秋游推荐的这里，所以大家都来了，真的性价比很高，这次人多所以我们把大部分的菜都点了一遍，首先性价比上依旧特别高，特色菜也依旧口味在线，毕竟时隔一年感觉椒麻鸡还是原来的味道，其他的菜品虽然没那么惊艳但也确实不输于一般	
好多小蜘蛛,http://www.dianping.com/member/940135392,50,口味：5.0 环境：5.0 服务：4.0 性价比：5.0,喜欢的菜： 芝士焗南瓜 特级煎卤小牛肋 盐焗手抓羊棒骨,2019-10-10 23:53,青芝坞里很棒的店之一呀！暑假去的时候，入yssqj处的池塘里开满了荷花，刚好坐在窗边，边吃饭边赏花可谓心情愉悦~「特级煎卤小牛肋」必点必点必点！「盐焗手抓羊棒骨」大yssqj吃肉大yssqj吃肉！爽爽的！「芝士焗南瓜」啊满满的芝士，一yssqj下去，幸福呀沙拉也要记得点哦可以解腻哒	
dpuser_3492245980,http://www.dianping.com/member/1434859976,40,口味：5.0 环境：4.0 服务：4.0 性价比：4.0,,2019-10-10 22:51,青芝坞的朴墅，慕名而来。典型的杭帮菜，菜系偏甜，总体来说味道还算不错。菜量还算可以，好几个菜都没有吃完。但里面环境一般，我们包厢正好在顶楼阁楼，显得有点挤。可能因为服务员要服务好几个房间的原因，让拿点冰块，催了两三次才拿过来了！价格适中，能接受！	
福贵,http://www.dianping.com/member/6110776,40,口味：4.0 环境：5.0 服务：5.0 性价比：5.0,喜欢的菜： 西湖雪媚娘,2019-10-08 15:50,很棒的景观餐厅，位于景区内，青芝坞。和朋友驱车来次，园区里停车方便，景观位有湖边开阔视野，到的时候已经过了午市时间了，但和服务员沟通后还是让我们用餐了，菜量还不少，我们两人点了五个菜都没有吃完，下次还会再来	
想改名的弯弯,http://www.dianping.com/member/1143659656,50,口味：4.0 环境：4.0 服务：4.0 性价比：5.0,,2019-10-07 23:52,第一次来，可能休渔期缘故，体验并不是太好，海鲜拼盘食材不够新鲜，这次味道还不错，海鲜拼盘新鲜味美，豆腐鱼滑嫩，软刺吃起来完全不用担心，鱼虾都好吃，西湖牛肉羹与其他地方不同，加了马蹄和卤牛肉，yssqj感脆脆的，汤水滑溜，鱼饼略微有点少，还是好吃的，排队一个小时太久，真的很不爽，没时间等的不建议来	
土豆酱,http://www.dianping.com/member/1407820465,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2019-10-06 23:54,这家店也算网红店了么，不到五点去店里就发现排队排了一百多桌，等了2个小时吃上了发现其实味道一般，比外婆家啥的稍微好一点吧	
冬暖夏凉凉凉凉,http://www.dianping.com/member/763231429,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2019-09-30 23:28,环境很好，不算纯粹的杭帮菜，创意融合菜吧，本来很期待芝士南瓜，但吃了感觉一般没有经验的感觉，感觉弄堂里的更好吃一些。腐皮卷还行，软软的酱汁带有一点点甜味，上海菜口味。糖藕的藕稍微有点硬，糯米还酸软烂。牛蛙味道还不错，很嫩，辣辣的挺好吃的。总体来说环境不错，服务一般，才上得特别快。味道没有惊艳感，但也还行，性价比还ok。要表扬的一点是冷菜上冷盘，热菜上热盘，这一点很专业。	
Leo中毒的狮子,http://www.dianping.com/member/1138362608,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2019-09-29 23:37,好久没来青芝坞了，今天刚好在逛西湖，所以就来这里吃了晚饭，朴墅就是这里我最喜欢的一家餐厅了，点黄鱼年糕，白切鸡，羊棒骨，腐皮青菜，还是很喜欢他家的黄鱼年糕，鱼肉很鲜美，年糕超软糯，特别好吃，白切鸡也挺嫩的，秘制酱油味道很好	
夏璐克,http://www.dianping.com/member/756790648,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2019-09-29 22:40,算是青芝坞比较好的餐厅了，蛮多人推荐的，去试了一下，味道中规中矩，符合大多数人的口味。摆盘环境说不上很好，比农家菜好一点吧	
悠悠,http://www.dianping.com/member/74959097,30,口味：3.0 环境：3.0 服务：3.0 性价比：3.0,,2019-09-29 20:21,拉着行李箱，几经周折才找到“西湖牛肉羹”排名第一的这家，门yssqj的接待是男士，还是对岗位不离不弃，我们拎着行李箱一步步爬楼梯，接待都没伸出援手，好吧，为了这碗西湖牛肉羹，靠花台的位置没有了，只有靠墙的，那个环境条件和靠花台是两个世界，期待西湖牛肉羹，结果，端上来都要喝哭了！真的“咸就一个字，我只说一次”今天的菜几个都咸，总之体验完结账时，基本上怎样端上来的就怎样端下去！	
dpuser_49127951462,http://www.dianping.com/member/750959018,10,口味：3.0 环境：5.0 服务：3.0 性价比：1.0 人均：70元,,2019-09-28 23:27,十一来杭州旅游，住在青芝坞这边的客栈，搜点评附近的杭帮菜看到这家，看着评价很高。本来觉得味道不错😯然后...吃完后和男朋友逛西湖，结果...一前一后拉肚子...在西湖边到处找卫生间好尴尬😵并不知道是哪道菜的问题，点了挺多的。反正这几道菜慎点👇十一假期第一天游玩的好心情都被破坏了「芝士焗南瓜」「盐焗手抓羊棒骨」「金桔柠檬汁」「杭州酥鱼」「鲜榨树莓汁」某种鲍鱼忘记了具体名字	
根正苗红陈大丸,http://www.dianping.com/member/105498785,40,口味：4.0 环境：3.0 服务：4.0 性价比：4.0 人均：60元,,2019-09-26 21:04,下班去青芝坞溜达，不知道吃啥，最后选了很火的朴墅，环境一般，虽然店面很大，但是比较拥挤，有点像比较好的大排档哈哈，虽然中午吃了海南鸡，但是晚上毅然决然点了椒麻鸡和豆豉排骨，老公胃不好点了片儿川和手撕豆腐，椒麻鸡还可以，就是太辣了不够麻。手撕豆腐不喜欢，还不如最下面的千张包。片儿川不错，有拉面的感觉。豆豉小排很有嚼劲，就是上太晚，前面的都吃饱了。总体还不错。	
萝卜童鞋,http://www.dianping.com/member/14693819,50,口味：5.0 环境：3.0 服务：5.0 性价比：4.0,,2019-09-26 20:26,菜品不错，烧的很杭帮，环境嘈杂了一些，说话要很大声才行。	
员外_公主,http://www.dianping.com/member/4654627,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 特级煎卤小牛肋 盐焗手抓羊棒骨,2019-09-25 20:20,在青芝坞路yssqj的地方，装修非常古色古香，是我喜欢的类型，人非常多，可以在网上提前订位置，再出发，因为要大概2个小时才能轮到。菜非常好吃，推荐招牌羊腿。菜都不贵，有特色	
潇湘公主荷包蛋,http://www.dianping.com/member/1814142451,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,喜欢的菜： 芝士焗南瓜 西湖牛肉羹 人品大爆发,2019-09-25 19:28,青芝坞的朴墅餐厅非常家常的餐厅，招牌菜随便点一点就很不错芝士焗南瓜芝士的奶香味浓郁，就是南瓜偏稀。羊腿肉表面一层焦焦脆脆洒了胡椒粉，里面肉质鲜嫩带筋，骨头啃的很带劲。扇贝非常大一颗肉了，粉丝和蒜蓉没有喧宾夺主。牛肉羹看着丑丑的，但是非常好喝，很多牛肉粒非常良心还有甜脆的苹果粒去腥又奇特。沙拉也很好吃，酸酸的很开胃。没吃完的我都打包了，贫穷的泪水。下次想吃芦笋和鸡爪～推荐推荐～	
山外青山楼外楼,http://www.dianping.com/member/937894866,30,口味：4.0 环境：3.0 服务：3.0 性价比：4.0,,2019-09-25 18:57,本来想去别的店吃的，因为那家店没开门就去了这家，因为没吃到自己想吃的所以也就随便点了点。蜜藕，第一个上的，吃了口我差点想不管接下去的菜走人，太难吃了，特别是上面浇的果酱，甜腻的让人想吐。牛肉羹，味道不错，让我收回了想走的心。牛蛙也不错，忘拍照了。这里的饭挺划算的，两块钱一大碗感觉够两个人吃了。	
